call_id,Customer  Id,Call Type,Date Created Local,Created At Local,Call Started Local,Scheduled Start Date Local,Scheduled Start Time Local,Scheduled End Time Local,Status,Booking Title,Booked By Staff Id,Staff First Joined Activity Timestamps Local,Staff Joined Activities Timestamps Local,Staff Joined Count,Staff Left Activities Timestamps UTC,Customer Joined Count,Customer Joined Activities Timestamps UTC,Customer Left Activities Timestamps UTC,Customer Enabled Video,Call Result,Call Duration (Sec),Staff Score,Avg Customer Rating (Overall),"Rating Question ""How Was The Stream Quality""","Rating Question ""Did you find your rep helpful?""","Rating Question ""How likely are you to use this service again""?",purchase_made_after_call,purchase_value_usd,timestamp of checkout,days_between_call_and_purchase
9492469,zuwobwbs-if21-ngfx-r704-s528zh2qsz13,BOOKING,30/03/2021,30/03/2021 23:38,01/04/2021 11:19,01/04/2021,01/04/2021 11:00,01/04/2021 11:15,ENDED,Live expert booking - All Goods,22017,01/04/2021 10:59,"2021-04-01 10:59:45, 2021-04-01 11:18:59",2,"2021-04-01 11:18:03, 2021-04-01 11:29:33",3,"2021-04-01 11:01:48, 2021-04-01 11:01:53, 2021-04-01 11:19:05",,1,Booking - Successful call,609,3,,,,,YES,1838.4,02/04/2021 17:19,1
9534967,i5z47zda-e429-dii2-iu3n-qvna2ju5n7fq,BOOKING,01/04/2021,01/04/2021 15:34,02/04/2021 16:00,02/04/2021,02/04/2021 16:00,02/04/2021 16:10,ENDED,Live expert booking - All Goods,21556,02/04/2021 16:00,"2021-04-02 16:00:15, 2021-04-02 16:00:51, 2021-04-02 16:01:07, 2021-04-02 16:05:33, 2021-04-02 16:10:47",5,"2021-04-02 16:00:49, 2021-04-02 16:01:03, 2021-04-02 16:05:15, 2021-04-02 16:05:43, 2021-04-02 16:10:49",3,"2021-04-02 15:57:44, 2021-04-02 16:01:42, 2021-04-02 16:01:50",,1,Booking - Successful call,633,3,1.67,1,1,3,YES,2637.6,02/04/2021 16:06,0
8771639,rla7qs6j-a6pw-w3f8-90el-8wi4l765iup2,BOOKING,06/03/2021,06/03/2021 12:34,07/03/2021 13:03,07/03/2021,07/03/2021 13:00,07/03/2021 13:10,ENDED,Live expert booking - All Goods,21555,07/03/2021 13:03,"2021-03-07 13:03:14, 2021-03-07 13:05:10",2,"2021-03-07 13:05:07, 2021-03-07 13:05:12",1,07/03/2021 13:01,,1,Booking - Successful call,116,,,,,,YES,473.04,02/04/2021 10:54,26
9123615,nymwl0ff-lwdi-v7k2-p926-vxen9z1qpdp6,BOOKING,17/03/2021,17/03/2021 21:57,19/03/2021 12:00,19/03/2021,19/03/2021 12:00,19/03/2021 12:10,ENDED,Live expert booking - All Goods,21557,19/03/2021 11:58,19/03/2021 11:58,1,19/03/2021 12:10,1,19/03/2021 12:00,,1,Booking - Successful call,642,3,,,,,YES,2198.4,01/04/2021 18:01,13
9448832,7ojojkha-z58b-lw51-19le-4bq8ywx7jdka,BOOKING,29/03/2021,29/03/2021 14:44,30/03/2021 16:00,30/03/2021,30/03/2021 16:00,30/03/2021 16:10,ENDED,Live expert booking - All Goods,21998,30/03/2021 16:00,30/03/2021 16:00,1,30/03/2021 16:11,1,30/03/2021 16:00,30/03/2021 16:11,1,Booking - Successful call,654,3,,,,,YES,1517.6,01/04/2021 14:41,2
9042164,jqfjch9i-rq70-u18v-hcna-ksds89cokp6v,BOOKING,15/03/2021,15/03/2021 08:18,16/03/2021 13:01,16/03/2021,16/03/2021 13:00,16/03/2021 13:10,ENDED,Live expert booking - All Goods,21556,16/03/2021 13:01,16/03/2021 13:01,1,16/03/2021 13:06,1,16/03/2021 13:01,16/03/2021 13:06,1,Booking - Successful call,308,3,5,5,5,5,YES,454.5,01/04/2021 06:47,16
9395597,5pufwbbt-37b4-ru1u-eeug-565b6zuzej2u,BOOKING,27/03/2021,27/03/2021 15:40,28/03/2021 16:30,28/03/2021,28/03/2021 16:30,28/03/2021 16:40,ENDED,Live expert booking - All Goods,22017,28/03/2021 16:28,28/03/2021 16:28,1,28/03/2021 16:33,1,28/03/2021 16:30,28/03/2021 16:33,1,Booking - Successful call,170,3,,,,,YES,299,30/03/2021 20:58,2
9410452,o9juzad8-jjbx-1rfx-0udi-dxa5iviaddc7,BOOKING,28/03/2021,28/03/2021 09:59,29/03/2021 16:36,29/03/2021,29/03/2021 16:30,29/03/2021 16:40,ENDED,Live expert booking - All Goods,21556,29/03/2021 16:36,29/03/2021 16:36,1,29/03/2021 16:36,4,"2021-03-29 16:28:08, 2021-03-29 16:32:14, 2021-03-29 16:33:46, 2021-03-29 16:34:26",,1,Booking - Successful call,1,1,,,,,YES,349,29/03/2021 16:24,0
8921423,lcgcptc5-xdtx-pt30-tw5n-2g00i3ugvl3o,BOOKING,10/03/2021,10/03/2021 18:52,17/03/2021 17:04,17/03/2021,17/03/2021 17:00,17/03/2021 17:10,ENDED,Live expert booking - All Goods,21555,17/03/2021 17:00,17/03/2021 17:00,1,17/03/2021 17:26,1,17/03/2021 17:04,,0,Booking - Successful call,1386,,5,5,5,5,YES,2523.2,29/03/2021 15:39,12
8921423,lcgcptc5-xdtx-pt30-tw5n-2g00i3ugvl3o,BOOKING,10/03/2021,10/03/2021 18:52,17/03/2021 17:04,17/03/2021,17/03/2021 17:00,17/03/2021 17:10,ENDED,Live expert booking - All Goods,21555,17/03/2021 17:00,17/03/2021 17:00,1,17/03/2021 17:26,1,17/03/2021 17:04,,0,Booking - Successful call,1386,,5,5,5,5,YES,2523.2,29/03/2021 16:01,12
9100038,69qpm3hb-1h98-v3oc-4u2e-70hhhj92423a,BOOKING,17/03/2021,17/03/2021 09:58,18/03/2021 18:29,18/03/2021,18/03/2021 18:30,18/03/2021 18:40,ENDED,Live expert booking - All Goods,21555,18/03/2021 18:29,18/03/2021 18:29,1,18/03/2021 18:56,1,18/03/2021 18:29,,1,Booking - Successful call,1605,,5,5,5,5,YES,108.5,26/03/2021 14:55,8
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,39.5,23/03/2021 17:55,28
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,39.5,23/03/2021 18:58,28
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,90.5,23/03/2021 16:38,28
9174193,6jvkfjbt-akqb-3o42-2h2a-04itj8udcld4,BOOKING,19/03/2021,19/03/2021 18:34,20/03/2021 18:48,20/03/2021,20/03/2021 18:45,20/03/2021 19:05,ENDED,Live expert booking - All Goods,21998,20/03/2021 18:41,"2021-03-20 18:41:57, 2021-03-20 18:47:16",2,"2021-03-20 18:46:52, 2021-03-20 18:55:40",2,"2021-03-20 18:44:30, 2021-03-20 18:48:02",,1,Booking - Successful call,0,2,1,1,1,1,YES,74.9,22/03/2021 12:57,2
8310266,a3dp7z0p-8uhv-8knp-dck8-sx7vgcyqmy8o,BOOKING,20/02/2021,20/02/2021 16:01,22/02/2021 12:13,22/02/2021,22/02/2021 12:15,22/02/2021 12:25,ENDED,Live expert booking - All Goods,21998,22/02/2021 12:06,"2021-02-22 12:06:08, 2021-02-22 12:07:20",2,"2021-02-22 12:07:12, 2021-02-22 12:19:08",1,22/02/2021 12:13,,0,Booking - Successful call,315,4,,,,,YES,50,17/03/2021 10:20,23
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,45,16/03/2021 15:13,21
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,45,16/03/2021 18:54,21
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,45,16/03/2021 18:54,21
9024205,w4qns8ss-sen7-sf36-2b1f-3rin56m1nj4y,BOOKING,14/03/2021,14/03/2021 11:19,15/03/2021 11:30,15/03/2021,15/03/2021 11:30,15/03/2021 11:40,ENDED,Live expert booking - All Goods,22337,15/03/2021 11:29,15/03/2021 11:29,1,15/03/2021 11:35,1,15/03/2021 11:30,15/03/2021 11:35,1,Booking - Successful call,351,,5,5,5,5,YES,2098,16/03/2021 12:36,1
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,86,15/03/2021 19:04,20
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,79,15/03/2021 12:12,20
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,25,15/03/2021 12:04,20
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,120,14/03/2021 17:11,19
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,94,13/03/2021 20:37,18
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,108,13/03/2021 20:00,18
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,45,13/03/2021 16:55,18
8583960,z1vv5oxy-e9rx-indm-pjkq-ho3yg97x9sif,BOOKING,01/03/2021,01/03/2021 13:20,02/03/2021 15:00,02/03/2021,02/03/2021 15:00,02/03/2021 15:10,ENDED,Live expert booking - All Goods,22017,02/03/2021 14:57,02/03/2021 14:57,1,02/03/2021 15:21,1,02/03/2021 15:00,02/03/2021 15:21,1,Booking - Successful call,1279,3,5,5,5,5,YES,1998,11/03/2021 20:42,9
8176902,3gwnl5zf-r5q0-2r9p-w8wl-sd7a3xcfperr,BOOKING,17/02/2021,17/02/2021 09:30,18/02/2021 15:00,18/02/2021,18/02/2021 15:00,18/02/2021 15:15,ENDED,Live expert booking - All Goods,21556,18/02/2021 15:00,"2021-02-18 15:00:17, 2021-02-18 15:00:49, 2021-02-18 15:01:48",3,"2021-02-18 15:00:47, 2021-02-18 15:01:36, 2021-02-18 15:01:56",3,"2021-02-18 15:00:26, 2021-02-18 15:01:17, 2021-02-18 15:02:06",18/02/2021 15:05,1,Booking - Successful call,327,,1,1,1,1,YES,16,11/03/2021 08:45,21
8475945,h1b0m1ip-dm7b-wqzb-hfx7-fnp0jc83p90s,BOOKING,25/02/2021,25/02/2021 17:29,26/02/2021 18:06,26/02/2021,26/02/2021 18:00,26/02/2021 18:10,ENDED,Live expert booking - All Goods,22017,26/02/2021 18:02,26/02/2021 18:02,1,26/02/2021 18:12,1,26/02/2021 18:06,,0,Booking - Successful call,364,3,4.67,5,4,5,YES,12,10/03/2021 20:43,12
8698409,nnfw1hbt-l2sg-rpce-6xyd-topqzkiitp0h,BOOKING,04/03/2021,04/03/2021 14:16,05/03/2021 14:15,05/03/2021,05/03/2021 14:15,05/03/2021 14:25,ENDED,Live expert booking - All Goods,22017,05/03/2021 14:14,05/03/2021 14:14,1,05/03/2021 14:26,1,05/03/2021 14:15,05/03/2021 14:26,1,Booking - Successful call,648,3,4.33,5,4,4,YES,998,10/03/2021 13:58,5
8574966,oh2v1dp9-t7or-ymu7-fn62-my9occhh0i4f,BOOKING,01/03/2021,01/03/2021 10:37,02/03/2021 16:59,02/03/2021,02/03/2021 17:00,02/03/2021 17:10,ENDED,Live expert booking - All Goods,22017,02/03/2021 16:59,02/03/2021 16:59,1,02/03/2021 17:23,1,02/03/2021 16:58,02/03/2021 17:23,1,Booking - Successful call,1470,3,4.67,5,4,5,YES,24,06/03/2021 12:26,4
8666005,ccrhk7mi-8i7a-1fhx-25kj-iln4uihn7bzo,BOOKING,03/03/2021,03/03/2021 15:43,04/03/2021 16:16,04/03/2021,04/03/2021 16:15,04/03/2021 16:25,ENDED,Live expert booking - All Goods,21556,04/03/2021 16:16,04/03/2021 16:16,1,04/03/2021 16:27,1,04/03/2021 16:14,,1,Booking - Successful call,633,4,4.33,4,4,5,YES,599,04/03/2021 15:46,0
8266827,frqwsx9x-tfqn-ojyc-meo5-k8rcpq4bygoi,BOOKING,19/02/2021,19/02/2021 13:25,20/02/2021 13:30,20/02/2021,20/02/2021 13:30,20/02/2021 13:50,ENDED,Live expert booking - All Goods,21555,20/02/2021 13:30,20/02/2021 13:30,1,20/02/2021 13:47,1,20/02/2021 13:28,20/02/2021 13:47,0,Booking - Successful call,1365,,2.33,1,2,4,YES,36,03/03/2021 16:09,11
8560511,5wokieii-ve4p-ofnl-oita-tnuccz28zcvg,BOOKING,28/02/2021,28/02/2021 16:07,02/03/2021 16:00,02/03/2021,02/03/2021 16:00,02/03/2021 16:10,ENDED,Live expert booking - All Goods,22017,02/03/2021 15:58,02/03/2021 15:58,1,02/03/2021 16:19,1,02/03/2021 16:00,02/03/2021 16:19,1,Booking - Successful call,1109,3,5,5,5,5,YES,12.25,03/03/2021 15:13,1
8500611,w9llrtfd-pwf5-4jdu-g81m-i8pqpf4miyjc,BOOKING,26/02/2021,26/02/2021 15:00,01/03/2021 17:32,01/03/2021,01/03/2021 17:30,01/03/2021 17:40,ENDED,Live expert booking - All Goods,21998,01/03/2021 17:27,"2021-03-01 17:27:57, 2021-03-01 17:29:18",2,"2021-03-01 17:29:07, 2021-03-01 17:46:37",1,01/03/2021 17:32,01/03/2021 17:46,1,Booking - Successful call,837,4,5,5,5,5,YES,1576,02/03/2021 07:38,1
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,164.5,28/02/2021 12:18,5
8010944,tre9z27h-yx06-ur1l-jrl6-nrit6y0eidbo,BOOKING,12/02/2021,12/02/2021 12:11,15/02/2021 13:15,15/02/2021,15/02/2021 13:15,15/02/2021 13:25,ENDED,Live expert booking - All Goods,21556,15/02/2021 13:15,15/02/2021 13:15,1,15/02/2021 13:25,1,15/02/2021 13:12,15/02/2021 13:25,1,Booking - Successful call,605,3,5,5,5,5,YES,20,26/02/2021 22:04,11
8010944,tre9z27h-yx06-ur1l-jrl6-nrit6y0eidbo,BOOKING,12/02/2021,12/02/2021 12:11,15/02/2021 13:15,15/02/2021,15/02/2021 13:15,15/02/2021 13:25,ENDED,Live expert booking - All Goods,21556,15/02/2021 13:15,15/02/2021 13:15,1,15/02/2021 13:25,1,15/02/2021 13:12,15/02/2021 13:25,1,Booking - Successful call,605,3,5,5,5,5,YES,30,26/02/2021 17:00,11
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,64.5,26/02/2021 15:06,3
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,64.5,26/02/2021 18:37,3
7992804,xfebx9x5-1hke-bf6a-xxg7-43856aeau2pu,BOOKING,11/02/2021,11/02/2021 18:04,13/02/2021 11:27,13/02/2021,13/02/2021 11:30,13/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,13/02/2021 11:27,13/02/2021 11:27,1,13/02/2021 11:59,1,13/02/2021 11:27,,1,Booking - Successful call,1894,3,4.33,5,3,5,YES,49,25/02/2021 18:13,12
8369873,e90oqj0d-0jyp-zuwz-9xn3-dyinqbxoiyrz,BOOKING,22/02/2021,22/02/2021 16:30,24/02/2021 11:16,24/02/2021,24/02/2021 11:15,24/02/2021 11:35,ENDED,Live expert booking - All Goods,22017,24/02/2021 11:15,24/02/2021 11:15,1,24/02/2021 11:36,1,24/02/2021 11:15,24/02/2021 11:36,0,Booking - Successful call,1244,3,4.67,5,5,4,YES,48,25/02/2021 17:57,1
8262730,4fj5hu5d-kaa3-k2eu-jjbc-90u5v15fprli,BOOKING,19/02/2021,19/02/2021 12:15,20/02/2021 12:15,20/02/2021,20/02/2021 12:15,20/02/2021 12:25,ENDED,Live expert booking - All Goods,22017,20/02/2021 12:15,20/02/2021 12:15,1,20/02/2021 12:33,1,20/02/2021 12:15,20/02/2021 12:33,1,Booking - Successful call,1041,3,4.67,4,5,5,YES,1919.2,23/02/2021 22:19,3
8163297,la5n2v79-t5qm-351v-gx4r-74usw0o8bsa8,BOOKING,16/02/2021,16/02/2021 17:04,17/02/2021 18:09,17/02/2021,17/02/2021 17:30,17/02/2021 17:40,ENDED,Live expert booking - All Goods,22017,17/02/2021 17:29,17/02/2021 17:29,1,17/02/2021 18:19,3,"2021-02-17 17:29:29, 2021-02-17 17:39:55, 2021-02-17 18:08:55","2021-02-17 17:39:09, 2021-02-17 18:08:23, 2021-02-17 18:19:41",1,Booking - Successful call,641,3,5,5,5,5,YES,1838.4,23/02/2021 21:28,6
8311612,uju9dhs4-8t9o-3dls-lzy9-xuunz6iw5wl6,BOOKING,20/02/2021,20/02/2021 16:29,23/02/2021 17:01,23/02/2021,23/02/2021 17:00,23/02/2021 17:10,ENDED,Live expert booking - All Goods,22017,23/02/2021 17:01,23/02/2021 17:01,1,23/02/2021 17:13,1,23/02/2021 16:59,23/02/2021 17:12,1,Booking - Successful call,710,3,3.67,5,1,5,YES,879.2,23/02/2021 16:23,0
8330240,euoaq1i0-mpvm-l83z-qdm9-7ke5szg9x07c,BOOKING,21/02/2021,21/02/2021 13:10,23/02/2021 11:31,23/02/2021,23/02/2021 11:30,23/02/2021 11:40,ENDED,Live expert booking - All Goods,21557,23/02/2021 11:31,23/02/2021 11:31,1,23/02/2021 11:51,1,23/02/2021 11:29,23/02/2021 11:51,1,Booking - Successful call,1171,4,4.67,5,4,5,YES,2555.6,23/02/2021 16:11,0
8237232,kd40ceqd-2j3b-io0y-rcy6-8pyquiel59x3,BOOKING,18/02/2021,18/02/2021 15:43,19/02/2021 16:46,19/02/2021,19/02/2021 16:45,19/02/2021 16:55,ENDED,Live expert booking - All Goods,21998,19/02/2021 16:43,19/02/2021 16:43,1,19/02/2021 17:12,1,19/02/2021 16:46,19/02/2021 17:12,1,Booking - Successful call,1581,4,5,5,5,5,YES,1119.2,23/02/2021 15:43,4
8359595,9sbxhd5w-41ia-lpet-1j7p-mi198c0o029e,BOOKING,22/02/2021,22/02/2021 13:32,23/02/2021 14:45,23/02/2021,23/02/2021 14:45,23/02/2021 15:00,ENDED,Live expert booking - All Goods,22017,23/02/2021 14:44,23/02/2021 14:44,1,23/02/2021 15:10,1,23/02/2021 14:45,23/02/2021 15:10,1,Booking - Successful call,1495,3,4.67,5,4,5,YES,1998.4,23/02/2021 14:46,0
8360256,olvzt111-ooct-od7h-kaqq-tmewaikss2ak,BOOKING,22/02/2021,22/02/2021 13:43,23/02/2021 15:15,23/02/2021,23/02/2021 15:15,23/02/2021 15:30,ENDED,Live expert booking - All Goods,21998,23/02/2021 15:06,"2021-02-23 15:06:46, 2021-02-23 15:09:18",2,"2021-02-23 15:09:07, 2021-02-23 15:19:45",1,23/02/2021 15:15,,1,Booking - Successful call,255,4,,,,,YES,879.2,23/02/2021 14:24,0
8257027,p8ur4wg3-z53k-8o52-cqlc-887fx4uu068l,BOOKING,19/02/2021,19/02/2021 10:22,20/02/2021 11:48,20/02/2021,20/02/2021 11:45,20/02/2021 11:55,ENDED,Live expert booking - All Goods,22017,20/02/2021 11:44,20/02/2021 11:44,1,20/02/2021 12:07,1,20/02/2021 11:48,20/02/2021 12:06,1,Booking - Successful call,1130,3,5,5,5,5,YES,2878.4,23/02/2021 13:49,3
8334772,dzlhvfhj-q6w0-i87k-c0i4-n91r5r3g43o5,BOOKING,21/02/2021,21/02/2021 15:04,23/02/2021 13:45,23/02/2021,23/02/2021 13:45,23/02/2021 13:55,ENDED,Live expert booking - All Goods,22017,23/02/2021 13:45,23/02/2021 13:45,1,23/02/2021 13:54,1,23/02/2021 13:44,23/02/2021 13:54,1,Booking - Successful call,536,3,3,3,4,2,YES,494.1,23/02/2021 13:03,0
8176902,3gwnl5zf-r5q0-2r9p-w8wl-sd7a3xcfperr,BOOKING,17/02/2021,17/02/2021 09:30,18/02/2021 15:00,18/02/2021,18/02/2021 15:00,18/02/2021 15:15,ENDED,Live expert booking - All Goods,21556,18/02/2021 15:00,"2021-02-18 15:00:17, 2021-02-18 15:00:49, 2021-02-18 15:01:48",3,"2021-02-18 15:00:47, 2021-02-18 15:01:36, 2021-02-18 15:01:56",3,"2021-02-18 15:00:26, 2021-02-18 15:01:17, 2021-02-18 15:02:06",18/02/2021 15:05,1,Booking - Successful call,327,,1,1,1,1,YES,103.14,22/02/2021 21:31,4
8310266,a3dp7z0p-8uhv-8knp-dck8-sx7vgcyqmy8o,BOOKING,20/02/2021,20/02/2021 16:01,22/02/2021 12:13,22/02/2021,22/02/2021 12:15,22/02/2021 12:25,ENDED,Live expert booking - All Goods,21998,22/02/2021 12:06,"2021-02-22 12:06:08, 2021-02-22 12:07:20",2,"2021-02-22 12:07:12, 2021-02-22 12:19:08",1,22/02/2021 12:13,,0,Booking - Successful call,315,4,,,,,YES,1439.2,22/02/2021 19:51,0
8139565,thvq27xb-e36x-d44u-3ga6-n0ko1barscxk,BOOKING,16/02/2021,16/02/2021 08:32,20/02/2021 13:31,20/02/2021,20/02/2021 13:30,20/02/2021 13:40,ENDED,Live expert booking - All Goods,21556,20/02/2021 13:31,20/02/2021 13:31,1,20/02/2021 14:02,1,20/02/2021 13:30,,1,Booking - Successful call,1858,4,5,5,5,5,YES,1038.4,22/02/2021 17:47,2
8140062,thvq27xb-e36x-d44u-3ga6-n0ko1barscxk,BOOKING,16/02/2021,16/02/2021 09:32,17/02/2021 18:45,17/02/2021,17/02/2021 18:45,17/02/2021 18:55,ENDED,Live expert booking - All Goods,21555,17/02/2021 18:45,17/02/2021 18:45,1,17/02/2021 19:02,1,17/02/2021 18:44,17/02/2021 19:02,1,Booking - Successful call,1066,,4.33,5,3,5,YES,1038.4,22/02/2021 17:47,5
8325115,h534u7bx-yr8a-ob6b-xm1f-9c6efq7dph2m,BOOKING,21/02/2021,21/02/2021 10:52,22/02/2021 16:46,22/02/2021,22/02/2021 16:45,22/02/2021 16:55,ENDED,Live expert booking - All Goods,21998,22/02/2021 16:44,"2021-02-22 16:44:52, 2021-02-22 16:45:18, 2021-02-22 16:46:28",3,"2021-02-22 16:45:06, 2021-02-22 16:46:25, 2021-02-22 17:02:31",3,"2021-02-22 16:42:42, 2021-02-22 16:45:35, 2021-02-22 16:46:49",22/02/2021 17:02,1,Booking - Successful call,933,4,,,,,YES,1638.4,22/02/2021 16:45,0
8305741,7zk7sdpz-se6p-qyeq-fyx4-hs1wvn1kmro8,BOOKING,20/02/2021,20/02/2021 14:34,22/02/2021 11:47,22/02/2021,22/02/2021 11:45,22/02/2021 11:55,ENDED,Live expert booking - All Goods,21998,22/02/2021 11:41,22/02/2021 11:41,1,22/02/2021 12:04,1,22/02/2021 11:47,,1,Booking - Successful call,982,4,5,5,5,5,YES,1359.2,22/02/2021 16:00,0
